CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,LastPurchase,FirstPurchase,cluster
13064,3,183.08000000000004,455.94999999999993,280.77666666666664,842.3299999999998,11.477686892310615,13.177733192454266,24.57469162917147,41.242743342870384,9.527144943193283,18,257,9
13067,1,115.46000000000002,115.46000000000002,115.46000000000002,115.46000000000002,0.0,53.99272475316126,20.65650441711415,21.063571799757487,4.287199029967087,12,12,2
13068,1,165.0,165.0,165.0,165.0,0.0,0.0,0.0,100.0,0.0,249,249,9
13069,15,32.3,476.76,187.3586666666666,2810.3799999999987,34.265472996534285,3.933631750866432,10.621339462990774,22.475252456963123,28.704303332645413,29,264,0
13070,1,228.8,228.8,228.8,228.8,0.0,0.0,0.0,100.0,0.0,122,122,9
13072,1,177.15000000000003,177.15000000000003,177.15000000000003,177.15000000000003,0.0,25.14817950889077,16.765453005927178,29.974597798475862,28.11176968670617,196,196,10
13075,1,919.61,919.61,919.61,919.61,0.0,6.508193690803711,0.0,48.124748534704906,45.36705777449135,59,59,1
13077,2,9.6,252.87,131.235,262.47,36.77372652112622,20.630929249057036,7.448470301367775,14.592143864060658,20.55473006438831,220,220,10
13078,15,263.28000000000003,846.45,492.48733333333337,7387.310000000001,4.171883946930613,33.17811219510214,34.349445197236875,15.054194287230398,13.246364373499961,12,262,0
13079,3,23.8,112.9,57.46666666666667,172.4,0.0,10.266821345707658,89.73317865429233,0.0,0.0,5,70,7
13080,1,58.08,58.08,58.08,58.08,70.04132231404961,0.0,0.0,0.0,29.95867768595041,109,109,4
13081,6,721.25,4510.979999999998,2717.278333333333,16303.67,24.94070353484829,12.118743816576268,12.7983454032129,18.973948810298534,31.168258435064004,73,267,1
13082,9,34.0,1278.1,399.4977777777778,3595.48,49.59031895602256,18.093828918531045,13.84516114677317,6.032574232091403,12.438116746581821,56,268,4
13083,1,192.39,192.39,192.39,192.39,26.83611414314673,17.672436197307555,8.836218098653777,12.973647278964606,33.681584281927336,5,5,10
13085,2,134.4,137.98,136.19,272.38,3.744768338350833,10.903884279315665,46.73617739922168,11.080108671708643,27.535061311403194,87,225,7
13089,69,17.4,2297.52,567.0147826086958,39124.02,18.956640958674495,13.261699590175038,14.187064621682534,19.79558849013982,33.7990063393281,0,268,8
13090,6,158.43,935.25,621.0233333333333,3726.14,36.528149774297255,22.358258143816386,29.763508617496925,4.261246222632537,7.0888372417568855,66,259,10
13092,4,38.08,103.3,68.595,274.38,13.696333552008165,17.275311611633505,41.25665135942853,14.86988847583643,12.901815001093375,0,207,7
13093,5,293.55,1371.72,801.0040000000001,4005.02,28.4642773319484,7.325806113327774,21.505510584216804,19.138481206086357,23.565924764420647,205,267,10
13094,9,73.14,228.96,149.12000000000003,1342.0800000000004,0.0,0.0,0.0,3.956545064377681,96.0434549356223,10,269,5
13095,1,74.4,74.4,74.4,74.4,56.451612903225794,0.0,0.0,0.0,43.548387096774185,0,0,4
13097,8,305.9600000000001,878.0200000000003,634.61,5076.88,18.671112967019123,26.419769622287713,28.396771245331774,13.76987441105561,12.742471754305791,7,267,10
13098,19,242.25,2180.3,908.6636842105264,17264.61,25.017130418816294,4.175014668735638,22.33789237057773,27.87494186083555,20.595020681034786,17,247,0
13099,1,207.36,207.36,207.36,207.36,100.0,0.0,0.0,0.0,0.0,29,29,4
13101,1,101.18999999999998,101.18999999999998,101.18999999999998,101.18999999999998,40.85383931218501,11.710643344203975,9.832987449352704,27.81895444213856,9.783575452119775,164,164,10
13102,18,8.5,413.96,252.05666666666667,4537.02,14.78062693133378,9.85228189428303,13.872541888728724,15.05084835420607,46.44370093144839,11,264,0
13104,3,111.96,202.56,159.08,477.24,2.1121448327885344,51.14407845109379,0.0,6.411868242393763,40.33190847372391,15,197,2
13106,1,59.5,59.5,59.5,59.5,0.0,100.0,0.0,0.0,0.0,63,63,2
13107,3,368.38000000000005,559.2900000000002,466.6233333333333,1399.87,28.806960646345736,11.511783237014866,15.072828191189187,17.177309321579862,27.431118603870363,15,263,10
13109,1,364.90000000000015,364.90000000000015,364.90000000000015,364.90000000000015,17.18278980542614,28.692792545902982,3.4804055905727584,20.964647848725672,29.679364209372427,87,87,10
13110,5,7.040000000000001,302.71,202.088,1010.4399999999997,15.259688848422472,10.426150983729864,29.388187324333963,39.715371521317465,5.210601322196271,67,241,10
13113,19,2.55,1514.8,478.27631578947364,9087.249999999998,5.964620759855845,26.48645079644557,44.408924592148345,17.919722688382073,5.220281163168176,43,261,0
13115,1,863.1000000000003,863.1000000000003,863.1000000000003,863.1000000000003,26.45116440736877,16.342254663422544,6.082725060827251,10.32325338894682,40.800602479434595,114,114,1
13116,1,485.19000000000005,485.19000000000005,485.19000000000005,485.19000000000005,29.13703909808528,4.080875533296234,37.201920896968204,7.296110801953874,22.284053669696398,68,68,7
13117,5,65.28,111.78,90.72399999999999,453.62,30.77906617873991,19.44358714342401,6.1284775803536,6.1505224637361655,37.498346633746316,51,249,10
13118,3,185.22000000000003,423.55,266.56666666666666,799.7,0.2926097286482431,26.09103413780168,40.24384144054019,8.046767537826685,25.325747155183198,138,218,7
13120,1,30.6,30.6,30.6,30.6,0.0,0.0,0.0,100.0,0.0,168,168,9
13121,1,254.72999999999993,254.72999999999993,254.72999999999993,254.72999999999993,37.353276017744285,6.555961213834259,3.2387233541396783,16.860990067915054,35.99104934636676,199,199,10
13122,2,18.72,903.6700000000003,461.19500000000016,922.3900000000003,17.211808454124604,3.5451381736575622,17.828684179143305,27.87324233783973,33.54112685523476,24,170,10
13124,2,1239.8600000000004,1260.1500000000005,1250.0050000000006,2500.010000000001,20.371518513925945,17.90792836828652,18.159927360290553,13.722345110619555,29.838280646877408,19,182,1
13126,4,209.94000000000003,320.17000000000013,284.785,1139.14,35.03520199448707,13.374124339413939,11.864213353933668,23.034921080815355,16.691539231349964,2,268,10
13127,1,259.17,259.17,259.17,259.17,10.49504186441332,17.189489524250494,12.617201064938072,36.624609329783546,23.07365821661458,7,7,10
13130,1,64.0,64.0,64.0,64.0,0.0,60.9375,0.0,0.0,39.0625,24,24,2
13131,2,324.9,413.3,369.1,738.2,36.616093199674886,4.497426171769169,16.215117854240045,22.75806014630182,19.913302628014087,1,117,10
13132,1,77.3,77.3,77.3,77.3,0.0,58.21474773609314,21.992238033635193,19.79301423027167,0.0,191,191,2
13133,2,52.35,57.45,54.89999999999999,109.79999999999998,11.475409836065573,47.6775956284153,27.185792349726782,0.0,13.661202185792352,203,234,2
13134,4,25.5,890.8399999999998,435.1575,1740.63,17.990038089657194,15.959738715292735,17.33854983540442,20.305866266811442,28.405807092834202,15,170,10
13135,1,3096.0,3096.0,3096.0,3096.0,100.0,0.0,0.0,0.0,0.0,126,126,6
13136,4,119.18,919.75,531.9625,2127.85,12.535188100664993,23.54254294240666,12.745259299292714,25.665342951805812,25.511666705829832,17,142,10
13137,5,206.63,640.81,377.66399999999993,1888.32,12.83998474834774,18.57206405693951,6.0609430604982215,24.704499237417394,37.82250889679715,22,238,10
13138,3,102.6,198.44,164.88666666666668,494.66,6.089030849472363,40.39137993773501,12.816884324586587,12.736020701087616,27.966684187118418,10,170,2
13139,4,409.5,1873.62,896.1400000000001,3584.5600000000004,12.806592719887512,12.012631954828484,16.79425089829714,40.118731448211214,18.26779297877564,2,189,10
13140,2,114.06000000000002,150.14999999999995,132.105,264.21,13.341660043147495,25.680330040498088,15.253018432307634,29.828545475190197,15.896446008856593,38,45,10
13141,5,215.51999999999995,987.72,477.16,2385.8,17.321653114259366,11.444798390476988,8.361975018861598,33.34520915416213,29.526364322239925,14,245,10
13144,1,110.95,110.95,110.95,110.95,57.45831455610636,0.0,0.0,42.54168544389365,0.0,262,262,4
13145,2,82.17,118.8,100.485,200.97,12.897447380206001,22.39140170174653,59.11330049261085,0.0,5.597850425436633,21,57,7
13147,1,118.8,118.8,118.8,118.8,0.0,0.0,100.00000000000004,0.0,0.0,29,29,7
13148,9,14.85,464.3,255.48111111111112,2299.33,21.6045543701861,14.251977750040233,18.67500532763892,17.761695798341258,27.706766753793502,63,243,10
13149,3,249.72000000000003,506.16,377.54,1132.62,20.824283519627052,11.380692553548407,14.797549045575746,13.165933852483622,39.83154102876515,36,219,10
13151,1,1250.3700000000003,1250.3700000000003,1250.3700000000003,1250.3700000000003,23.117157321432853,21.981493477930528,21.521629597639095,23.966505914249378,9.413213688748131,225,225,1
13155,2,189.5,313.3,251.4,502.8,8.293556085918855,35.79952267303103,11.058074781225141,12.052505966587114,32.796340493237864,9,256,2
13157,3,197.82,375.26,284.51666666666665,853.55,20.455743658836628,0.0,1.4644719114287392,0.0,78.07978442973464,71,228,5
13158,4,256.41,332.89,300.265,1201.06,13.49807669891596,17.659400862571395,1.1240071270377834,21.920636770852422,45.797878540622456,24,248,5
13159,2,327.67999999999995,457.30999999999983,392.49499999999983,784.9899999999997,33.09723690747654,20.764595727334108,23.318768391954045,7.382259646619705,15.43713932661563,36,45,10
13161,1,112.75,112.75,112.75,112.75,1.1086474501108647,0.0,48.69179600886918,50.19955654101995,0.0,243,243,7
13162,4,3.75,709.9599999999997,411.2475,1644.9899999999998,24.1898127040286,9.8845585687451,6.3191873506829825,12.869379145161975,46.73706223138135,52,264,5
13166,1,414.69999999999993,414.69999999999993,414.69999999999993,414.69999999999993,13.99807089462262,22.19676874849289,16.300940438871482,7.113576079093323,40.39064383891971,213,213,10
13167,2,174.64000000000004,242.91000000000003,208.77500000000003,417.55000000000007,41.30044306071128,12.884684468925874,26.140581966231583,7.328463657047059,12.34582684708418,60,73,4
13168,3,131.43,616.3799999999999,315.00333333333333,945.01,19.08974508206262,10.798827525634652,17.264367572829922,36.43559327414525,16.411466545327563,129,248,10
13169,1,505.19999999999993,505.19999999999993,505.19999999999993,505.19999999999993,63.65795724465559,28.26603325415677,0.0,0.0,8.076009501187649,182,182,4
13171,1,140.35,140.35,140.35,140.35,26.540790879942993,30.06768792304953,26.04203776273602,12.61132882080513,4.7381546134663335,229,229,10
13174,1,664.9999999999999,664.9999999999999,664.9999999999999,664.9999999999999,22.037593984962406,7.05263157894737,32.864661654135354,20.812030075187973,17.23308270676692,246,246,10
13178,8,285.00000000000006,795.7999999999997,555.84125,4446.73,7.14007821477805,7.223285425469955,4.290793459463472,32.294067775646376,49.05177512464217,3,225,5
13183,7,211.96,690.6000000000001,440.797142857143,3085.5800000000013,1.8298018524880248,0.4472416855177957,2.2896829769443667,74.80797775458745,20.625295730462337,16,264,9
13184,9,8.29,305.01999999999987,157.73333333333332,1419.5999999999995,36.147506339814036,4.779515356438434,7.480980557903638,30.69878839109609,20.893209354747817,60,220,10
13185,1,71.4,71.4,71.4,71.4,0.0,0.0,100.0,0.0,0.0,197,197,7
13186,2,313.6,967.2899999999997,640.4449999999998,1280.89,1.7503454629203132,19.322502322603818,17.066258617055333,42.38537267056501,19.47552092685555,23,58,9
13187,1,236.01999999999995,236.01999999999995,236.01999999999995,236.01999999999995,10.083891195661383,6.524870773663249,42.28455215659691,17.265485975764772,23.841199898313715,267,267,7
13189,1,127.0,127.0,127.0,127.0,100.0,0.0,0.0,0.0,0.0,45,45,4
13192,2,447.62,464.32000000000005,455.97,911.94,14.981248766366207,9.951312586354362,21.980612759611372,20.350023027830773,32.73680285983727,25,135,10
13194,1,60.7,60.7,60.7,60.7,0.0,56.013179571663926,0.0,29.159802306425046,14.827018121911035,65,65,2
13196,2,512.1300000000001,1074.8200000000004,793.4750000000003,1586.9500000000005,20.592331201361095,21.547622798449844,2.1834336305491657,26.968713570055762,28.707898799584093,14,192,10
13198,4,431.57000000000005,898.76,655.0950000000001,2620.380000000001,24.13085125058197,10.061517795128948,3.4319449850784998,29.19042276311069,33.185263206099876,50,248,10
13199,20,15.0,606.84,200.76,4015.2,19.71458457860132,8.017533373181909,10.572325164375373,26.663678023510656,35.03187886033074,22,268,0
13200,2,307.69000000000005,319.32000000000005,313.50500000000005,627.0100000000001,15.763703928167011,24.385575987623803,14.425607247093348,16.602606019042756,28.822506818073073,4,56,10
13203,2,144.15,165.71,154.93,309.86,41.70593171109533,0.0,3.2111276060156198,0.0,55.08294068288905,50,172,5
13207,1,197.52000000000004,197.52000000000004,197.52000000000004,197.52000000000004,10.085054678007287,17.922235722964768,36.14823815309842,35.844471445929535,0.0,80,80,7
13208,4,134.86,320.23000000000013,207.205,828.82,23.33075939287179,10.219347988706836,17.217248618517893,14.180401052098164,35.052242947805304,85,239,10
13209,4,111.35,1888.99,944.9449999999997,3779.779999999999,23.72307382969379,12.929323928905921,5.299250220912328,20.05090243347497,38.621824550635225,58,256,10
13210,1,353.48,353.48,353.48,353.48,36.007694919090206,18.24714269548489,0.0,5.007355437365623,40.737806948059294,23,23,5
13211,1,673.94,673.94,673.94,673.94,28.56188978247322,8.079354245185032,6.469418642609134,45.40463542748611,11.484701902246487,25,25,9
13213,4,94.80000000000004,412.35000000000014,240.4325,961.73,18.594615952502263,24.70547866864921,15.378536595510173,19.527310159816167,21.794058623522197,58,129,10
13216,1,333.74,333.74,333.74,333.74,41.421465811709716,0.0,0.0,58.57853418829029,0.0,197,197,9
13217,2,52.02,81.6,66.81,133.62,61.068702290076324,0.0,0.0,38.931297709923676,0.0,52,86,4
13218,1,62.64,62.64,62.64,62.64,20.49808429118774,0.0,0.0,0.0,79.50191570881225,57,57,5
13220,4,83.4,476.29,204.8225,819.29,25.83944634988832,6.041816694943183,61.99880384235129,6.119933112817196,0.0,8,166,7
13221,1,349.25000000000017,349.25000000000017,349.25000000000017,349.25000000000017,22.41088045812455,30.45096635647816,34.774516821760905,6.757337151037937,5.606299212598422,170,170,7
13223,2,62.4,100.8,81.6,163.2,0.0,9.191176470588236,0.0,61.76470588235296,29.044117647058826,130,162,9
13224,1,1207.16,1207.16,1207.16,1207.16,6.9733920938400855,6.9750488750455615,49.32651843997481,5.198979422777428,31.5260611683621,81,81,1
13225,4,460.74,1263.72,704.7850000000002,2819.140000000001,0.0,0.0,27.7425030328398,72.25749696716021,0.0,73,268,9
13226,1,108.21,108.21,108.21,108.21,35.865446816375574,0.0,9.195083633675258,33.77691525736992,21.162554292579237,203,203,10
13227,1,257.7,257.7,257.7,257.7,0.0,0.0,26.193247962747375,73.80675203725262,0.0,131,131,9
13228,1,358.0,358.0,358.0,358.0,0.0,0.0,0.0,100.0,0.0,11,11,9
13229,1,160.95,160.95,160.95,160.95,13.606710158434296,21.342031686859283,19.105312208760488,10.99720410065238,34.948741845293576,155,155,10
13230,11,5.04,362.61,187.11090909090908,2058.22,28.638823838073677,14.332287121882016,16.712985006461896,17.284352498761066,23.031551534821354,68,250,0
13232,5,117.43,305.76,203.81,1019.0499999999997,23.093076885334387,16.956969726706248,24.27751337029587,23.21083361954763,12.46160639811589,28,173,10
13233,2,300.88,304.24,302.56,605.12,48.59201480698046,2.57800105764146,7.734003172924378,14.641723955579057,26.454257006874666,4,266,4
13235,1,1031.0699999999997,1031.0699999999997,1031.0699999999997,1031.0699999999997,12.918618522505747,38.052702532320794,4.94631790276121,31.478949052925625,12.603411989486652,142,142,1
13236,1,421.65,421.65,421.65,421.65,21.297284477647334,22.34080398434721,14.028222459385749,13.788687299893274,28.54500177872643,36,36,10
13238,1,227.7,227.7,227.7,227.7,11.198945981554678,0.0,0.0,82.21343873517787,6.587615283267456,93,93,9
13239,1,329.56,329.56,329.56,329.56,22.630173564753004,18.024032042723636,0.0,15.657239956305375,43.688554436217984,191,191,5
13240,3,110.04,218.34,146.5266666666666,439.57999999999987,8.56044406023932,29.425815551207968,23.499704263160297,19.200145593521093,19.313890531871333,26,187,10
13242,3,41.6,166.4,90.13333333333333,270.4,0.0,0.0,0.0,100.0,0.0,42,143,9
13243,1,585.12,585.12,585.12,585.12,13.590374624008751,31.480721903199353,10.56193601312551,24.21896363139185,20.14800382827454,133,133,10
13244,1,121.74,121.74,121.74,121.74,2.9981928700509286,23.451618202727122,36.79973714473467,23.525546246098248,13.224905536389024,22,22,7
13246,5,205.27,504.88000000000005,354.6620000000001,1773.3100000000004,38.989798737953315,1.2208807258742125,1.4859218072418243,23.81422311947713,34.489175609453504,106,260,10
13247,1,305.06999999999994,305.06999999999994,305.06999999999994,305.06999999999994,23.011112203756518,21.093519520110146,9.735470547743144,21.1820237978169,24.97787393057332,12,12,10
13248,2,78.21000000000002,387.46999999999986,232.84,465.68,19.78397182614671,22.73020099639237,0.0,32.49012197216974,24.99570520529119,54,119,10
13249,3,127.73000000000002,291.84,237.13666666666663,711.41,5.7842875416426525,2.396648908505644,5.517212296706541,2.9982710392038348,83.30358021394134,22,191,5
13253,2,476.48,553.9200000000002,515.2,1030.4,41.805124223602476,15.954968944099381,2.2709627329192545,9.142080745341612,30.826863354037265,86,269,10
13258,1,198.87000000000003,198.87000000000003,198.87000000000003,198.87000000000003,4.284205762558455,21.270176497209228,34.922311057474715,26.700859858198818,12.822446824558757,135,135,7
13261,2,99.0,845.1,472.05,944.1,0.0,20.972354623450908,60.851604702891635,10.803940260565618,7.372100413091832,198,215,7
13262,1,200.29,200.29,200.29,200.29,12.042538319436815,0.0,42.86284886913974,15.128064306755205,29.966548504668232,193,193,7
13263,25,7.8,499.49000000000007,225.22359999999992,5630.589999999997,15.137312430846508,15.655375369188675,10.145473209734684,34.44345974400553,24.618379246224645,0,255,0
13265,4,307.44,817.4399999999997,446.82499999999993,1787.2999999999995,18.89050523135456,9.19599395736586,8.619146198176018,4.928103843786719,58.36625076931686,18,203,5
13266,9,279.02,375.22,311.3611111111111,2802.2499999999995,45.594433044874656,4.831831563921852,0.0,20.71014363457936,28.863591756624142,5,186,4
13267,13,9.96,327.57000000000005,190.9069230769231,2481.79,6.283770987875688,16.94140116609383,30.90914219172452,10.810342535025121,35.05534311928084,22,261,0
13268,7,180.43,640.0300000000002,342.5042857142858,2397.530000000001,35.01019799543696,4.683153078376495,2.936355332362889,15.80835276305197,41.56194083077165,14,197,5
13269,7,282.13000000000005,701.65,378.5514285714285,2649.86,21.875872687613686,16.412187813695823,10.766606537703877,30.924275244729923,20.02105771625671,18,180,10
13272,1,140.95999999999995,140.95999999999995,140.95999999999995,140.95999999999995,0.0,75.48240635641318,0.0,0.0,24.517593643586842,19,19,2
13273,1,138.97999999999996,138.97999999999996,138.97999999999996,138.97999999999996,37.43704130090661,17.91624694200605,0.0,17.916246942006048,26.730464815081305,43,43,10
13276,1,137.38,137.38,137.38,137.38,54.04716843790946,10.809433687581892,26.05910612898529,9.084291745523366,0.0,29,29,4
13277,2,50.0,75.9,62.95,125.9,0.0,0.0,0.0,0.0,100.0,46,63,5
13279,1,126.3,126.3,126.3,126.3,19.16072842438638,43.03246239113222,0.0,37.806809184481395,0.0,8,8,2
13280,3,115.5,392.0100000000001,266.15333333333336,798.46,19.695413671317283,21.272198983042358,4.333341682739273,18.692232547654235,36.00681311524686,52,267,10
13282,2,301.6500000000001,428.4,365.025,730.0500000000002,0.0,51.24306554345593,35.8331621121841,12.923772344359975,0.0,92,150,2
13283,1,25.5,25.5,25.5,25.5,100.0,0.0,0.0,0.0,0.0,115,115,4
13284,1,196.15,196.15,196.15,196.15,19.729798623502425,19.04154983431048,22.839663522814174,15.600305888350752,22.788682131022178,260,260,10
13285,3,506.38,796.8299999999997,656.6999999999998,1970.0999999999995,22.619156388000608,8.748286888990409,7.877772701893308,25.908837114867282,34.84594690624843,91,220,10
13291,1,361.11,361.11,361.11,361.11,8.972335299493231,13.680042092437208,9.567721746836149,8.119409598183381,59.66049126305004,85,85,5
13292,1,249.57,249.57,249.57,249.57,24.47409544416396,0.0,18.77228833593781,0.0,56.75361621989821,214,214,5
13294,2,390.09,483.65,436.87,873.74,9.545173621443453,19.302080710508847,25.99171378213199,24.446631721106968,20.71440016480875,119,179,10
13296,1,87.4,87.4,87.4,87.4,24.027459954233407,0.0,38.901601830663616,0.0,37.07093821510297,67,67,7
13299,1,142.50000000000003,142.50000000000003,142.50000000000003,142.50000000000003,0.0,20.84210526315789,41.89473684210525,37.26315789473684,0.0,198,198,7
13300,1,365.29000000000013,365.29000000000013,365.29000000000013,365.29000000000013,11.234909250184783,16.343179391716163,6.2963672698404,21.079142599030906,45.046401489227726,99,99,5
13301,4,137.19,173.91,154.52249999999995,618.0899999999998,16.075328835606467,19.746315261531496,13.63070103059425,15.996052354835058,34.551602517432734,33,222,10
13302,1,63.75,63.75,63.75,63.75,100.0,0.0,0.0,0.0,0.0,85,85,4
13305,7,75.3,310.2,190.72142857142856,1335.05,35.12677427811693,4.84251526160069,34.83015617392607,4.212576308003446,20.98797797835287,22,225,10
13307,1,15.0,15.0,15.0,15.0,0.0,100.0,0.0,0.0,0.0,50,50,2
13308,1,799.1500000000002,799.1500000000002,799.1500000000002,799.1500000000002,16.677720077582432,24.30707626853532,30.31345804917725,15.544015516486269,13.157730088218733,133,133,1
13309,3,155.93,390.71,309.38,928.14,25.29144310125628,2.515784256685414,6.45915486887754,17.03406813627255,48.699549636908216,18,238,5
13310,2,388.9300000000002,396.92,392.92500000000007,785.8500000000001,10.339123242349046,21.314500222688803,17.834192275879623,24.29853025386525,26.21365400521728,136,254,10
13311,1,490.11,490.11,490.11,490.11,14.772193997265921,20.86266348370774,12.56860704739752,20.46479361775928,31.331741853869534,80,80,10
13313,3,302.44,308.6,306.11333333333334,918.34,6.232985604460223,10.856545506021735,0.0,67.1755558943311,15.73491299518697,71,269,9
13314,1,367.44,367.44,367.44,367.44,32.089592858698026,18.098192902242545,18.30230785978663,12.274112780317873,19.235793598954924,3,3,10
13316,3,683.5800000000003,1912.7,1406.253333333333,4218.76,13.526012382785465,40.570214944675676,2.5789568498800595,23.457129583100247,19.86768623955854,9,184,1
13317,3,207.30000000000004,406.42,318.5566666666667,955.67,11.58872832672366,31.025353940167637,20.50393964443793,13.953561375788718,22.928416712882058,128,169,10
13319,15,52.2,719.4699999999998,381.35333333333335,5720.3,10.465010576368373,32.35844273901718,8.239952450046326,17.74347499257032,31.193119241997795,21,269,0
13320,4,165.4,536.05,368.8,1475.1999999999996,18.725596529284168,8.246339479392626,0.0,29.044197396963128,43.983866594360094,8,143,5
13321,2,259.0400000000001,308.32000000000005,283.68000000000006,567.3600000000001,10.786802030456851,0.0,14.699661590524533,10.638747884940775,63.87478849407782,2,16,5
13323,1,120.3,120.3,120.3,120.3,0.0,100.0,0.0,0.0,0.0,14,14,2
13324,8,208.8,1783.2400000000007,719.3600000000001,5754.880000000001,38.830870495996436,6.151301156583629,6.972343471975088,15.58677157473309,32.458713300711736,19,242,10
13325,1,675.3,675.3,675.3,675.3,3.1097290093291874,41.611135791500075,19.694950392418185,30.208796090626393,5.375388716126166,11,11,2
13327,5,202.9,474.05000000000007,396.71,1983.55,7.678152806836229,6.011948274558241,15.303370220059993,60.76479040104864,10.241738297496912,42,225,9
13328,1,1308.48,1308.48,1308.48,1308.48,0.7703595011005135,4.5854732208363895,0.0,57.776962582538516,36.86720469552458,246,246,1
13330,3,335.82,412.71,380.31,1140.93,8.213474972171825,2.6031395440561647,9.834082721989953,26.18039669392513,53.168906067856945,22,245,5
13334,3,793.7300000000004,1637.1900000000005,1167.4400000000005,3502.320000000001,10.485335434797502,18.21506886863564,10.85566139016423,40.15738139290527,20.286552913497328,12,235,1
13336,1,795.12,795.12,795.12,795.12,15.336049904416946,14.048193983298116,7.5586075057852895,25.324479323875643,37.732669282624,7,7,1
13338,1,432.82000000000005,432.82000000000005,432.82000000000005,432.82000000000005,41.61545215100965,3.9623862113580697,32.034101936139734,10.882121898248696,11.505937803243839,87,87,4
13339,1,860.1200000000003,860.1200000000003,860.1200000000003,860.1200000000003,19.580988699251265,29.693531135190433,24.56633958052364,7.31293307910524,18.8462075059294,130,130,1
13340,5,482.8,3678.030000000001,1845.908,9229.54,12.389783239468056,21.048177915692442,17.81453896943943,24.544343488407875,24.203156386992198,35,206,1
13341,1,775.85,775.85,775.85,775.85,20.222981246374946,28.56866662370304,11.535735000322228,13.06953663723658,26.60308049236322,190,190,1
13343,1,303.93,303.93,303.93,303.93,22.564406277761325,24.21610239199815,10.808409831211138,20.39943408021584,22.01164741881355,107,107,10
13344,1,1656.15,1656.15,1656.15,1656.15,37.88304199498835,7.0917489357848025,8.779398001388763,20.059777194094735,26.18603387374333,207,207,1
13345,1,377.6,377.6,377.6,377.6,13.241525423728811,12.552966101694913,7.9051906779661,37.063029661016955,29.237288135593218,217,217,10
13347,1,341.36,341.36,341.36,341.36,14.647293180220293,0.0,0.0,0.0,85.3527068197797,0,0,5
13350,1,578.17,578.17,578.17,578.17,24.906169465728077,27.53515402044382,20.538941833716727,15.659754051576526,11.359980628534858,9,9,10
13354,1,743.5300000000003,743.5300000000003,743.5300000000003,743.5300000000003,23.751563487687108,15.956316490255935,4.216373246540151,14.089545815232734,41.986200960284044,1,1,1
13355,1,674.7,674.7,674.7,674.7,7.306951237587075,10.226767452200976,19.238179931821552,28.63494886616275,34.59315251222765,52,52,10
13356,1,768.2400000000001,768.2400000000001,768.2400000000001,768.2400000000001,25.652139956263667,28.83213579089868,15.405342080599814,11.47037384150786,18.640008330729977,10,10,1
13357,1,609.4,609.4,609.4,609.4,19.386281588447652,23.728257302264534,12.225139481457171,23.03741384968822,21.622907778142434,187,187,10
13358,1,439.03,439.03,439.03,439.03,25.296676764685785,18.039769491834267,26.456050839350386,12.846502516912286,17.361000387217278,198,198,10
13362,2,768.83,812.7,790.7650000000001,1581.5300000000002,12.052885496955481,23.61004849734117,15.46603605369484,25.3684723021378,23.502557649870692,175,217,1
13365,1,700.5999999999998,700.5999999999998,700.5999999999998,700.5999999999998,35.39252069654582,13.979446188980875,13.374250642306595,13.745361119040826,23.508421353125897,147,147,1
13368,2,35.40000000000001,588.0,311.7,623.4,24.815527751042673,11.124478665383382,25.802053256336226,14.581328200192495,23.676612127045235,186,267,10
13372,1,378.64,378.64,378.64,378.64,22.942636805408835,11.845024297485738,21.022607225860977,36.293048806253964,7.896682864990492,19,19,10
13373,2,987.7,1067.8800000000003,1027.7900000000004,2055.580000000001,11.2941359616264,25.116998608665185,21.230017805193665,14.717014176047636,27.64183344846709,88,206,1
13375,1,772.8999999999997,772.8999999999997,772.8999999999997,772.8999999999997,14.29809807219563,19.756760253590386,11.92262905938673,27.4291628930004,26.593349721826897,18,18,1
13376,3,249.76,394.00000000000006,339.92,1019.76,25.080411077116178,10.090609555189458,8.58045030203185,18.778928375303995,37.469600690358526,29,164,10
13379,1,136.28999999999996,136.28999999999996,136.28999999999996,136.28999999999996,61.73600410888547,10.895883777239714,0.0,15.261574583608489,12.106537530266344,66,66,4
13381,5,416.11,709.74,596.446,2982.23,14.501899585209724,30.28438450421329,16.759270747058412,12.409505638398116,26.04493952512046,19,228,10
13382,1,222.99000000000004,222.99000000000004,222.99000000000004,222.99000000000004,0.0,0.0,20.471770034530696,13.588053275931655,65.94017668953765,210,210,5
13384,5,90.0,1142.95,620.364,3101.82,9.383200830480169,23.341135204492847,5.205008672327859,22.669916371678568,39.40073892102056,3,108,10
13385,1,534.5700000000002,534.5700000000002,534.5700000000002,534.5700000000002,25.47842190919804,12.439904970349998,27.84480984716688,9.315898759750825,24.920964513534237,259,259,10
13388,2,55.8,571.35,313.575,627.15,10.297377023040738,11.01809774376146,24.38810491907837,28.98828031571395,25.30813999840549,61,61,10
13389,2,257.89,322.2600000000001,290.0750000000001,580.1500000000002,24.335085753684393,26.07946220804964,16.228561578902006,8.230630009480308,25.12626044988364,4,162,10
13390,1,544.0799999999998,544.0799999999998,544.0799999999998,544.0799999999998,25.6947507719453,11.027790030877814,21.835024261138074,12.990736656374063,28.45169827966476,4,4,10
13391,1,59.8,59.8,59.8,59.8,100.0,0.0,0.0,0.0,0.0,133,133,4
